date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:42	59505/59505	---M-Z	200	added ('OK')	text/html	etag:W/%2209b8e4e6ec03e2401168321af8a251d5%22	https://www.indigenousoutsiders.com/purtio	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/purtio.html	(from https://www.indigenousoutsiders.com/home)
20:14:42	1371446/1371446	---M--	200	added ('OK')	image/jpeg	etag:CNXmz9iSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016466158-DBLFIQR23IPRYF563YOP/PIRVELI+MAISI_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016466158-DBLFIQR23IPRYF563YOP/PIRVELI+MAISI_Exterior.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:42	1241546/1241546	---M--	200	added ('OK')	image/jpeg	etag:CNCS6anuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016547006-NVXDZ93BM67HJ4GH415H/PURTIO_A0.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016547006-NVXDZ93BM67HJ4GH415H/PURTIO_A0.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:43	1107505/1107505	---M--	200	added ('OK')	image/jpeg	etag:COX055LuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016535128-3GVZE6H38NB4RX6FI0CY/Purtio_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016535128-3GVZE6H38NB4RX6FI0CY/Purtio_Exterior.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:43	1300333/1300333	---M--	200	added ('OK')	image/jpeg	etag:CLyFppKSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016552915-VFCDMMEWOTA26RSAXXRD/ZEDA+TKHLVANA_+DSC_0062.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016552915-VFCDMMEWOTA26RSAXXRD/ZEDA+TKHLVANA_+DSC_0062.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:43	60860/60860	---M-Z	200	added ('OK')	text/html	etag:W/%22b12a1da677b4e461c700a334e52e6e85%22	https://www.indigenousoutsiders.com/zundaga	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/zundaga.html	(from https://www.indigenousoutsiders.com/home)
20:14:44	1000704/1000704	---M--	200	added ('OK')	image/jpeg	etag:CIyFg9iSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016599740-7OXKTPGO2ACYFTIABHYW/ZUNDAGI_+A0.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016599740-7OXKTPGO2ACYFTIABHYW/ZUNDAGI_+A0.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:45	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:46	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:46	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:47	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:47	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:47	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:48	1475426/1475426	---M--	200	added ('OK')	image/jpeg	etag:CMu905CSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016570808-6F8SVX1ZSON559UJO6XH/ZUNDAGI_Exterior.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1518016570808-6F8SVX1ZSON559UJO6XH/ZUNDAGI_Exterior.jpg	(from https://www.indigenousoutsiders.com/home)
20:14:50	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:50	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:51	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:51	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:51	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:51	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:52%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.51.delayed	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:52	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:52	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:53%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:52	1672/1672	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:52	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:53%20GMT	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:52	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	https://assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:53	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:53%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:53	361/361	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:53	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:54%20GMT	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:53	3034/3034	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:54	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:54	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:55%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:54	1314/1314	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:55	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2025%20Nov%202024%2001:14:55%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:55	2831/2831	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:55	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:55	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/590b8551d2b857ec8b6a8fe6/68/50521cf884aeb45fa5cfdb80/590b8551d2b857ec8b6a8fec/960/site.css)
20:14:56	33853/33853	---M--	200	added ('OK')	image/png	etag:CLXFxZKSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1516110398133-7R4FABQT1MQGC7QO92JT/osgf+logo.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1516110398133-7R4FABQT1MQGC7QO92JT/osgf+logo.png	(from https://www.indigenousoutsiders.com/about)
20:14:57	22541/22541	---M--	200	added ('OK')	image/png	etag:CI+VlanuxOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1496815111607-U0IAABMFISR699BKZAZO/image-asset.png	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1496815111607-U0IAABMFISR699BKZAZO/image-asset.png	(from https://www.indigenousoutsiders.com/about)
20:14:58	67559/67559	---MCZ	200	added ('OK')	text/html	etag:W/%22c824c4871a6b54e2aea20337fc1f86c6--gzip%22	https://www.indigenousoutsiders.com/agara	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/agara.html	(from https://www.indigenousoutsiders.com/locations)
20:14:58	2944504/2944504	---M--	200	added ('OK')	image/jpeg	etag:CL2izteSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528712840328-S78FTCCG13D7NKG9SVWR/DSC_0975.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528712840328-S78FTCCG13D7NKG9SVWR/DSC_0975.jpg	(from https://www.indigenousoutsiders.com/locations)
20:14:59	959237/959237	---M--	200	added ('OK')	image/jpeg	etag:CKahk9eSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1501407944499-F8HYBIEOAT6VVQU8VYKS/AKHO_Exterior+SM.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1501407944499-F8HYBIEOAT6VVQU8VYKS/AKHO_Exterior+SM.jpg	(from https://www.indigenousoutsiders.com/locations)
20:15:00	60658/60658	---MCZ	200	added ('OK')	text/html	etag:W/%22e465ac3dabc3185dd2c3899dc0d730ba--gzip%22	https://www.indigenousoutsiders.com/bzubzu	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/www.indigenousoutsiders.com/bzubzu.html	(from https://www.indigenousoutsiders.com/locations)
20:15:00	4035665/4035665	---M--	200	added ('OK')	image/jpeg	etag:CJm8j5SSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528712960474-IZWYICBD9TPVEUQ0KPS2/DSC_1331.jpg	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1528712960474-IZWYICBD9TPVEUQ0KPS2/DSC_1331.jpg	(from https://www.indigenousoutsiders.com/locations)
20:15:01	1319352/1319352	---M--	200	added ('OK')	image/jpeg	etag:CPnB5pOSyOsCEAE=	https://images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1501408232199-GG4M379XZ18UON9P4XPH/IMG_9649.JPG	D:/Dropbox%20(Personal)/Data/webiste_mirrors/indigeneous_outsiders/images.squarespace-cdn.com/content/v1/590b8551d2b857ec8b6a8fe6/1501408232199-GG4M379XZ18UON9P4XPH/IMG_9649.jpg	(from https://www.indigenousoutsiders.com/locations)
